OP | REF | HYP
OK | paragraph | paragraph
OK | that | that
OK | we | we
OK | read | read
OK | a | a
OK | few | few
OK | moments | moments
OK | ago | ago
SUB | the | i'm
SUB | understanding | spending
OK | that | that
INS | **** | is
SUB | a | still
SUB | stoic | what
OK | always | always
SUB | keeps | keep
SUB | separate | second
OK | files | files
OK | in | in
OK | his | his
OK | mind | mind
OK | for | for
OK | a | a
OK | those | those
OK | things | things
OK | that | that
OK | are | are
DEL | up | ****
DEL | to | ****
SUB | him | apple
SUB | and | can
SUB | b | be
OK | those | those
OK | things | things
OK | that | that
OK | are | are
OK | not | not
DEL | up | ****
SUB | to | happy
OK | him | him
SUB | another | in
SUB | way | other
SUB | of | ways
OK | saying | saying
SUB | this | that
SUB | says | seth
SUB | stockdale | backed
SUB | is | out
OK | those | those
OK | things | things
OK | that | that
OK | are | are
INS | **** | with
SUB | within | any
SUB | his | that
SUB | power | work
OK | and | and
OK | those | those
OK | things | things
OK | that | that
OK | are | are
OK | beyond | beyond
OK | his | his
OK | power | power
SUB | still | to
SUB | another | win
SUB | way | either
SUB | of | way
SUB | saying | it's
SUB | it | thingy
OK | those | those
OK | things | things
OK | that | that
OK | are | are
INS | **** | beyond
SUB | within | that
SUB | the | did
SUB | grasp | not
SUB | of | that
SUB | his | it's
OK | free | free
OK | will | will
OK | and | and
INS | **** | though
SUB | those | was
OK | that | that
OK | lie | lie
OK | beyond | beyond
OK | it | it
DEL | all | ****
SUB | of | oh
SUB | the | ahmed
OK | things | things
OK | over | over
OK | which | which
OK | you | you
OK | do | do
OK | not | not
OK | have | have
OK | control | control
OK | which | which
SUB | in | being
SUB | the | a
SUB | contact | contacts
SUB | of | all
OK | tortured | tortured
OK | imprisonment | imprisonment
OK | are | are
OK | a | a
OK | huge | huge
OK | number | number
INS | **** | ah
INS | **** | after
SUB | are | that
SUB | external | hey
SUB | and | he
OK | says | says
INS | **** | stop
SUB | stockdale | dale
OK | it | it
OK | will | will
SUB | doom | do
SUB | me | you
SUB | to | tenth
SUB | fear | here
OK | and | and
INS | **** | then
INS | **** | of
INS | **** | the
INS | **** | i.
INS | **** | a.
SUB | anxiety | b.
SUB | if | yet
OK | i | i
INS | **** | am
SUB | covet | convict
OK | them | them
OK | i | i
OK | need | need
OK | to | to
DEL | let | ****
SUB | go | lad
SUB | of | gall
SUB | the | ah
OK | thought | thought
OK | that | that
INS | **** | there
SUB | those | was
OK | things | things
OK | will | will
OK | change | change
OK | however | however
OK | and | and
OK | this | this
OK | is | is
OK | crucial | crucial
OK | everything | everything
OK | in | in
OK | category | category
DEL | a | ****
SUB | is | eighties
OK | up | up
OK | to | to
OK | me | me
SUB | within | in
OK | my | my
OK | power | power
SUB | within | in
OK | my | my
OK | will | will
OK | and | and
INS | **** | bill
INS | **** | or
SUB | those | so
OK | are | are
OK | the | the
OK | things | things
OK | that | that
OK | are | are
INS | **** | harper
SUB | properly | the
OK | subject | subject
SUB | for | from
OK | my | my
OK | total | total
SUB | concern | concerned
OK | and | and
OK | involvement | involvement
SUB | these | need
OK | matters | matters
OK | include | include
OK | my | my
SUB | opinions | pins
SUB | my | might
SUB | aims | games
OK | my | my
SUB | aversions | abrasions
SUB | my | mike
SUB | grief | we've
OK | my | my
SUB | joy | join
OK | my | my
SUB | judgments | judgment
SUB | my | might
SUB | attitude | happen
SUB | about | to
OK | what | what
INS | **** | does
INS | **** | go
INS | **** | about
SUB | is | what's
OK | going | going
OK | on | on
OK | my | my
SUB | own | cool
SUB | good | glued
OK | my | my
OK | own | own
OK | evil | evil
OK | my | my
OK | internal | internal
OK | character | character
OK | says | says
SUB | stockdale | stop
SUB | in | elegant
OK | circumstances | circumstances
OK | which | which
OK | are | are
OK | almost | almost
INS | **** | unimaginable
SUB | unimaginably | eat
OK | difficult | difficult
OK | my | my
OK | character | character
OK | and | and
OK | my | my
INS | **** | wrist
SUB | response | bonds
OK | to | to
OK | those | those
OK | things | things
DEL | are | ****
SUB | up | our
OK | to | to
OK | me | me
OK | and | and
OK | he | he
OK | goes | goes
INS | **** | oh
SUB | on | oh
SUB | to | two
OK | describe | describe
OK | the | the
INS | **** | dix
SUB | experience | areas
SUB | of | oh
OK | torture | torture
INS | **** | you
INS | **** | saying
SUB | using | ah
SUB | a | true
SUB | trope | up
OK | that | that
OK | we've | we've
OK | seen | seen
OK | repeatedly | repeatedly
OK | in | in
OK | the | the
SUB | texts | text
SUB | we've | correct
SUB | read | he
SUB | he | said
SUB | says | us
OK | when | when
INS | **** | torture
INS | **** | it
INS | **** | what
INS | **** | we
INS | **** | actually
INS | **** | did
SUB | tortured | what
OK | and | and
OK | released | released
OK | from | from
OK | the | the
OK | torture | torture
OK | what | what
OK | we | we
OK | contemplated | contemplated
SUB | was | whilst
OK | that | that
OK | we | we
OK | had | had
OK | engaged | engaged
OK | in | in
OK | a | a
OK | certain | certain
OK | sort | sort
DEL | of | ****
SUB | betrayal | all
SUB | of | that
SUB | ourselves | frail
SUB | and | all
SUB | what | the
SUB | we | ourselves
SUB | stood | them
SUB | for | always
OK | it | it
OK | was | was
SUB | there | then
OK | that | that
SUB | i | i'm
OK | learned | learned
INS | **** | watts
SUB | what | no
SUB | stoic | we
SUB | harm | cart
SUB | echoes | how
SUB | of | close
OK | the | the
OK | moral | moral
OK | harm | harm
OK | that | that
OK | we | we
OK | talked | talked
OK | about | about
OK | when | when
OK | we | we
OK | discussed | discussed
OK | the | the
OK | jonathan | jonathan
SUB | shay | she
OK | work | work
OK | a | a
OK | shoulder | shoulder
OK | broken | broken
OK | a | a
OK | bone | bone
OK | in | in
OK | my | my
SUB | back | backdrop
SUB | broken | into
OK | a | a
OK | leg | leg
INS | **** | broke
INS | **** | into
SUB | broken | place
SUB | twice | work
SUB | were | she
SUB | peanuts | heights
OK | in | in
OK | comparison | comparison
INS | **** | i
INS | **** | think
INS | **** | he
SUB | epictetus | is
OK | look | look
INS | **** | i'm
OK | not | not
OK | for | for
OK | any | any
INS | **** | great
SUB | greater | don't
OK | harm | harm
OK | than | than
OK | this | this
SUB | destroying | drawing
OK | the | the
OK | trustworthy | trustworthy
INS | **** | self
INS | **** | respect
INS | **** | ing
INS | **** | well
INS | **** | behaved
INS | **** | marin
INS | **** | the
SUB | self-respecting | u.
SUB | well-behaved | side
SUB | man | too
SUB | inside | sid
OK | you | you
INS | **** | a
SUB | situations | chance
OK | of | of
SUB | extremity | extravagant
OK | that | that
SUB | force | forces
OK | people | people
OK | to | to
DEL | discover | ****
SUB | in | discovered
SUB | themselves | south
SUB | aspects | africa
SUB | of | ah
OK | what | what
OK | they | they
OK | are | are
OK | capable | capable
SUB | that | but
OK | they | they
OK | don't | don't
OK | wish | wish
DEL | to | ****
SUB | see | c.
SUB | are | our
OK | what | what
OK | is | is
OK | most | most
OK | harmful | harmful
OK | when | when
INS | **** | i
INS | **** | don't
SUB | plato | say
SUB | says | as
OK | it | it
OK | will | will
OK | do | do
DEL | you | ****
OK | no | no
OK | good | good
OK | to | to
SUB | gain | being
SUB | gold | told
OK | by | by
INS | **** | ths
SUB | selling | elena
SUB | or | koreans
SUB | enslaving | leading
OK | your | your
OK | daughter | daughter
OK | why | why
OK | then | then
SUB | gain | getting
SUB | gold | cold
OK | by | by
OK | selling | selling
SUB | or | rinse
SUB | enslaving | waving
OK | your | your
OK | soul | soul
OK | he's | he's
OK | expressing | expressing
OK | the | the
OK | thought | thought
SUB | that | two
SUB | we | year
SUB | hear | do
SUB | here | you
OK | when | when
OK | we | we
SUB | read | brag
SUB | in | being
OK | the | the
OK | discussions | discussions
SUB | of | although
OK | jonathan | jonathan
OK | shay | shay
OK | about | about
OK | the | the
OK | experience | experience
SUB | of | ah
OK | feeling | feeling
OK | that | that
OK | one | one
SUB | has | had
OK | betrayed | betrayed
SUB | what | while
OK | one | one
OK | stood | stood
OK | for | for
OK | that | that
INS | **** | he
OK | is | is
OK | what | what
OK | led | led
OK | to | to
OK | a | a
OK | feeling | feeling
OK | of | of
SUB | moral | world
SUB | harm | are
OK | and | and
OK | when | when
INS | **** | children
SUB | milgram's | some
SUB | subjects | depths
OK | found | found
INS | **** | selves
SUB | themselves | cute
SUB | doing | thing
SUB | things | is
OK | that | that
INS | **** | day
INS | **** | ballot
INS | **** | what
SUB | they | paul
SUB | felt | said
SUB | repulsive | two
SUB | to | of
OK | them | them
OK | they | they
OK | shivered | shivered
SUB | they | a
SUB | shook | shock
OK | they | they
OK | felt | felt
SUB | a | ideas
SUB | disorder | order
OK | in | in
OK | their | their
SUB | soul | souls
OK | here | here
OK | again | again
OK | is | is
OK | an | an
OK | answer | answer
OK | to | to
INS | **** | lyle
SUB | glaucon's | cons
OK | challenge | challenge
OK | but | but
OK | notice | notice
OK | that | that
INS | **** | those
INS | **** | stop
SUB | though | the
SUB | stockdale | ellie
SUB | is | eased
SUB | taking | you
OK | on | on
OK | board | board
OK | much | much
OK | of | of
OK | the | the
INS | **** | addict
SUB | epictetan | he's
SUB | picture | you
SUB | he's | don't
SUB | rejecting | think
OK | the | the
SUB | bit | baby
OK | about | about
SUB | the | to
SUB | tomato | miguel
OK | and | and
OK | the | the
OK | wife | wife
OK | that | that
SUB | is | means
OK | he | he
INS | **** | we
INS | **** | kept
INS | **** | seeing
SUB | rejects | at
SUB | in | the
SUB | epictetus | tedious
OK | the | the
OK | idea | idea
OK | that | that
OK | social | social
OK | relations | relations
OK | aren't | aren't
OK | important | important
OK | in | in
SUB | the | a
OK | paragraph | paragraph
SUB | following | how
OK | the | the
OK | one | one
OK | that | that
OK | i | i
OK | just | just
INS | **** | wish
SUB | read | it
OK | to | to
OK | you | you
OK | he | he
OK | writes | writes
INS | **** | this
SUB | as | follow
SUB | follows | us
OK | when | when
OK | people | people
OK | are | are
OK | released | released
OK | from | from
OK | solitary | solitary
OK | confinement | confinement
SUB | when | would
OK | put | put
OK | back | back
OK | in | in
OK | a | a
OK | regular | regular
OK | cell | cell
OK | block | block
INS | **** | how
SUB | hardly | do
SUB | an | you
OK | american | american
SUB | came | team
SUB | out | that
SUB | of | tactics
SUB | that | you're
SUB | experience | into
SUB | without | that
OK | responding | responding
OK | something | something
OK | like | like
OK | this | this
OK | when | when
OK | first | first
OK | whispered | whispered
OK | to | to
DEL | by | ****
SUB | a | buy
OK | fellow | fellow
OK | prisoner | prisoner
OK | next | next
OK | door | door
SUB | 'you | you
OK | don't | don't
OK | want | want
OK | to | to
OK | talk | talk
OK | to | to
OK | me | me
OK | i | i
OK | am | am
OK | a | a
OK | traitor | traitor
SUB | ' | not
SUB | but | says
SUB | says | stocking
SUB | stockdale | up
OK | doing | doing
OK | this | this
OK | sort | sort
DEL | of | ****
SUB | listening | publicity
SUB | whose | who's
OK | importance | importance
DEL | shay | ****
SUB | emphasized | shea
SUB | in | emphasizing
SUB | our | are
OK | reading | reading
OK | for | for
OK | last | last
OK | week | week
SUB | but | bought
SUB | because | the
SUB | we | economy
SUB | were | warrick
OK | equally | equally
OK | fragile | fragile
OK | it | it
OK | seemed | seemed
OK | to | to
INS | **** | capture
SUB | catch | bar
SUB | on | in
OK | that | that
OK | we | we
OK | all | all
SUB | replied | applied
SUB | something | thing
OK | like | like
OK | this | this
INS | **** | and
SUB | 'listen | listen
SUB | pal | power
OK | there | there
OK | are | are
OK | no | no
OK | virgins | virgins
OK | here | here
OK | you | you
OK | should | should
OK | have | have
SUB | heard | word
SUB | the | that
OK | kind | kind
DEL | of | ****
SUB | statement | when
OK | i | i
SUB | made | needs
SUB | snap | not
SUB | out | all
SUB | of | that
SUB | it | they
SUB | we're | were
OK | all | all
DEL | in | ****
SUB | it | he
SUB | together | needs
OK | what's | what's
OK | your | your
SUB | name | knee
OK | tell | tell
OK | me | me
OK | about | about
SUB | yourself | yours
SUB | ' | alf
OK | to | to
SUB | hear | seem
OK | that | that
DEL | last | ****
SUB | to | blast
SUB | hear | you
OK | that | that
OK | you | you
OK | are | are
SUB | accepted | good
OK | and | and
OK | that | that
OK | there | there
OK | are | are
OK | others | others
OK | around | around
OK | you | you
INS | **** | will
INS | **** | we
SUB | willing | need
OK | to | to
INS | **** | miss
SUB | listen | it
OK | to | to
SUB | the | be
OK | experience | experience
OK | which | which
OK | you | you
OK | found | found
OK | painful | painful
INS | **** | want
SUB | was | to
SUB | for | war
SUB | i'm | and
OK | now | now
SUB | quoting | what
SUB | again | began
OK | most | most
OK | new | new
OK | prisoners | prisoners
OK | just | just
SUB | out | added
SUB | of | initial
SUB | initial | shake
SUB | shakedown | down
OK | and | and
OK | cold | cold
DEL | soak | ****
SUB | a | so
OK | turning | turning
OK | point | point
SUB | in | lean
SUB | their | bearer
SUB | lives | lots
OK | so | so
OK | the | the
OK | question | question
OK | that | that
INS | **** | stock
INS | **** | else
INS | **** | tax
SUB | stockdale's | tax
SUB | text | made
SUB | raises | this
OK | for | for
OK | us | us
INS | **** | he
OK | is | is
OK | the | the
OK | question | question
DEL | of | ****
DEL | whether | ****
DEL | it | ****
SUB | is | all
SUB | possible | when
SUB | for | they're
SUB | us | eat
SUB | to | ease
SUB | take | frost
OK | on | on
OK | board | board
OK | some | some
SUB | of | all
OK | the | the
INS | **** | epic
SUB | epictetan | keaton
OK | picture | picture
OK | without | without
OK | taking | taking
OK | on | on
OK | all | all
OK | of | of
OK | it | it
OK | is | is
OK | it | it
SUB | possible | crook
OK | to | to
OK | regulate | regulate
OK | our | our
OK | desires | desires
OK | so | so
OK | that | that
OK | we | we
OK | don't | don't
SUB | expect | x.
OK | more | more
OK | from | from
OK | the | the
OK | world | world
DEL | that | ****
DEL | it's | ****
DEL | possible | ****
DEL | to | ****
SUB | get | bennett
SUB | but | got
OK | to | to
OK | do | do
OK | so | so
OK | in | in
OK | such | such
OK | a | a
OK | way | way
OK | that | that
OK | we | we
OK | don't | don't
INS | **** | dare
INS | **** | by
SUB | thereby | the
SUB | lose | news
OK | the | the
OK | possibilities | possibilities
OK | for | for
OK | the | the
OK | most | most
OK | profound | profound
OK | types | types
OK | of | of
OK | human | human
INS | **** | connected
SUB | connectedness | next
OK | to | to
SUB | that | backed
OK | i | i
OK | don't | don't
OK | know | know
OK | the | the
OK | answer | answer
DEL | but | ****
OK | i | i
OK | think | think
OK | it's | it's
SUB | worth | we're
OK | thinking | thinking
OK | about | about
OK | as | as
OK | a | a
OK | question | question
DEL | i | ****
DEL | look | ****
DEL | forward | ****
DEL | to | ****
DEL | seeing | ****
DEL | many | ****
DEL | of | ****
DEL | you | ****
DEL | at | ****
DEL | 2 | ****
DEL | 30 | ****
DEL | this | ****
DEL | afternoon | ****
DEL | are | ****
DEL | there | ****
DEL | questions | ****
DEL | we | ****
DEL | have | ****
DEL | a | ****
DEL | minute | ****
{'Sub': 1933, 'WER': 0.52, 'Cor': 3069, 'Del': 340, 'Ins': 506}
