OP | REF | HYP
DEL | in | ****
DEL | my | ****
SUB | little | michael
OK | example | example
SUB | let's | but
SUB | say | set
SUB | i've | i
OK | got | got
OK | air | air
OK | at | at
OK | sea | sea
OK | level | level
SUB | that's | that
SUB | at | sept
SUB | 10 | ten
OK | degrees | degrees
SUB | celsius | else's
OK | and | and
OK | i | i
OK | move | move
SUB | it | that
OK | up | up
SUB | in | and
OK | the | the
OK | atmosphere | atmosphere
OK | three | three
OK | kilometers | kilometers
SUB | 3 | three
SUB | 000 | thousand
OK | meters | meters
OK | what | what
OK | temperature | temperature
OK | will | will
DEL | it | ****
SUB | be | a
SUB | at | deanna
OK | when | when
OK | it | it
OK | reaches | reaches
SUB | that | the
OK | higher | higher
OK | elevation | elevation
OK | well | well
DEL | if | ****
SUB | i | eff
SUB | round | around
OK | that | that
DEL | off | ****
DEL | to | ****
SUB | 10 | often
SUB | it's | can
OK | cooling | cooling
SUB | 10 | ten
OK | degrees | degrees
OK | for | for
OK | every | every
OK | kilometer | kilometer
OK | that | that
OK | i | i
SUB | lift | left
OK | it | it
OK | so | so
OK | it's | it's
DEL | going | ****
SUB | to | gonna
SUB | cool | cooled
OK | by | by
SUB | 30 | thirty
OK | degrees | degrees
INS | **** | l
SUB | celsius | cirrus
OK | approximately | approximately
INS | **** | thirty
INS | **** | results
SUB | please | a
SUB | i | please
SUB | would | i'll
OK | ask | ask
OK | you | you
OK | not | not
OK | to | to
OK | do | do
OK | that | that
OK | rounding | rounding
SUB | in | and
SUB | your | above
SUB | problem | mb
SUB | sets | sept
SUB | let | levy
SUB | it | nine
SUB | be | point
SUB | 9 | eight
SUB | 8 | that
SUB | not | can
SUB | 10 | on
OK | but | but
OK | for | for
OK | the | the
OK | purposes | purposes
OK | of | of
OK | illustration | illustration
DEL | it's | ****
DEL | going | ****
DEL | to | ****
OK | cool | cool
OK | by | by
OK | approximately | approximately
SUB | 30 | thirty
OK | degrees | degrees
INS | **** | sell
SUB | celsius | cirrus
OK | it | it
OK | starts | starts
OK | at | at
SUB | 10 | ten
OK | so | so
DEL | it's | ****
SUB | going | stony
SUB | to | minus
SUB | be | twenty
SUB | -20 | sells
SUB | celsius | this
OK | when | when
OK | it | it
OK | gets | gets
OK | to | to
INS | **** | all
SUB | 3 | three
SUB | kilometers | connors
OK | you | you
OK | can | can
OK | do | do
OK | that | that
DEL | in | ****
SUB | kelvins | and
SUB | as | tell
SUB | well | them
SUB | it | to
SUB | will | swell
OK | work | work
SUB | out | of
OK | the | the
DEL | same | ****
DEL | way | ****
DEL | if | ****
SUB | it | senate
SUB | starts | the
SUB | at | start
SUB | let's | set
SUB | see | can
SUB | if | increased
SUB | it's | of
SUB | 10 | shall
SUB | degrees | cirrus
SUB | celsius | estimate
SUB | that's | the
SUB | going | truth
SUB | to | k
SUB | be | d
SUB | 283 | three
SUB | kelvins | columns
SUB | and | friendship
SUB | subtract | tractor
SUB | 30 | a
OK | from | from
SUB | that | us
SUB | it's | can
SUB | going | be
SUB | to | true
SUB | be | fifty
SUB | 253 | three
SUB | kelvins | felons
OK | when | when
OK | it | it
OK | gets | gets
OK | up | up
OK | there | there
DEL | so | ****
SUB | you | sodium
SUB | might | i
OK | want | want
DEL | to | ****
SUB | put | football
SUB | both | to
SUB | the | sell
SUB | celsius | cirrus
OK | and | and
OK | the | the
SUB | kelvins | kelvin
SUB | in | to
SUB | your | new
OK | notes | notes
OK | to | to
OK | be | be
OK | sure | sure
OK | you're | you're
OK | clear | clear
OK | on | on
SUB | that | a
OK | question | question
DEL | student | ****
DEL | so | ****
DEL | that | ****
DEL | first | ****
DEL | one | ****
DEL | there | ****
DEL | is | ****
DEL | it | ****
DEL | s | ****
DEL | shown | ****
DEL | as | ****
DEL | expanded | ****
DEL | in | ****
DEL | that | ****
DEL | diagram | ****
DEL | professor | ****
DEL | ron | ****
SUB | smith | all
OK | that's | that's
OK | right | right
DEL | i've | ****
SUB | drawn | i
SUB | it | drive
SUB | that | l
SUB | way | weight
SUB | to | her
SUB | remind | mind
SUB | you | is
OK | that | that
OK | the | the
OK | reason | reason
OK | it's | it's
OK | cooled | cooled
DEL | is | ****
OK | because | because
OK | it | it
OK | has | has
OK | expanded | expanded
OK | it | it
OK | moved | moved
OK | into | into
INS | **** | or
OK | a | a
OK | region | region
OK | where | where
OK | the | the
OK | pressure | pressure
OK | was | was
OK | less | less
OK | and | and
OK | therefore | therefore
OK | it | it
OK | naturally | naturally
INS | **** | cgs
SUB | expanded | and
OK | because | because
OK | of | of
SUB | that | the
OK | lowered | lowered
OK | pressure | pressure
OK | question | question
DEL | student | ****
DEL | so | ****
DEL | it | ****
DEL | doesn't | ****
DEL | matter | ****
DEL | the | ****
SUB | size | now
SUB | of | solitude
OK | the | the
DEL | air | ****
DEL | parcel | ****
DEL | professor | ****
DEL | ron | ****
DEL | smith | ****
DEL | no | ****
DEL | so | ****
DEL | it's | ****
DEL | so | ****
SUB | simple | suns
SUB | it | ensemble
OK | doesn't | doesn't
OK | matter | matter
OK | the | the
OK | size | size
OK | of | of
SUB | the | a
OK | parcel | parcel
INS | **** | just
SUB | it's | a
SUB | just | mb
OK | that | that
OK | elevation | elevation
DEL | difference | ****
SUB | is | differences
SUB | all | will
SUB | that | of
SUB | matters | manners
OK | that | that
OK | tells | tells
OK | you | you
OK | how | how
OK | much | much
OK | on | on
OK | a | a
OK | relative | relative
SUB | basis | bases
SUB | it | in
SUB | has | a
SUB | expanded | six
OK | and | and
SUB | therefore | a
SUB | how | and
SUB | many | therefore
SUB | degrees | tom
SUB | celsius | tommy
SUB | it | degree
SUB | has | selfishness
SUB | cooled | cool
SUB | now | a
SUB | remember | member
OK | i | i
OK | said | said
OK | this | this
OK | is | is
SUB | reversible | reversal
OK | if | if
OK | i | i
OK | take | take
OK | that | that
OK | parcel | parcel
DEL | and | ****
SUB | move | a
SUB | it | moment
OK | back | back
OK | down | down
SUB | it'll | hill
SUB | compress | compressed
OK | back | back
OK | down | down
OK | to | to
OK | its | its
OK | original | original
OK | volume | volume
OK | and | and
SUB | it'll | l
SUB | return | returned
OK | to | to
OK | its | its
OK | original | original
OK | temperature | temperature
OK | so | so
OK | it's | it's
OK | a | a
SUB | reversible | reversal
OK | process | process
DEL | student | ****
DEL | are | ****
DEL | you | ****
DEL | assuming | ****
DEL | the | ****
DEL | parcel | ****
DEL | was | ****
DEL | on | ****
DEL | the | ****
DEL | ground | ****
DEL | professor | ****
DEL | ron | ****
DEL | smith | ****
OK | the | the
OK | question | question
OK | is | is
OK | whether | whether
OK | we're | we're
OK | assuming | assuming
OK | it | it
OK | was | was
OK | on | on
OK | the | the
OK | ground | ground
INS | **** | known
INS | **** | on
SUB | no | a
SUB | not | cicero
SUB | necessarily | and
OK | this | this
OK | would | would
OK | happen | happen
DEL | i | ****
DEL | could | ****
SUB | start | started
SUB | at | an
SUB | any | a
OK | elevation | elevation
OK | and | and
OK | move | move
OK | it | it
OK | to | to
OK | any | any
OK | other | other
INS | **** | l
SUB | elevation | others
OK | so | so
OK | this | this
OK | is | is
OK | independent | independent
DEL | of | ****
SUB | where | aware
OK | the | the
OK | ground | ground
OK | was | was
SUB | i | are
OK | just | just
SUB | happened | and
OK | to | to
OK | give | give
OK | you | you
OK | an | an
OK | example | example
OK | with | with
OK | the | the
OK | ground | ground
DEL | just | ****
DEL | a | ****
SUB | three | job
SUB | kilometer | water
OK | lifting | lifting
SUB | no | the
OK | matter | matter
OK | where | where
OK | you | you
OK | started | started
SUB | would | we
OK | give | give
OK | you | you
OK | an | an
OK | approximate | approximate
INS | **** | three
SUB | 330 | thirty
SUB | degrees | rates
SUB | celsius | else's
SUB | cooling | cool
OK | questions | questions
OK | on | on
OK | that | that
DEL | ok | ****
DEL | chapter | ****
DEL | 5 | ****
DEL | buoyancy | ****
DEL | effects | ****
DEL | of | ****
DEL | rising | ****
DEL | and | ****
DEL | descending | ****
DEL | air | ****
SUB | parcels | okay
OK | now | now
DEL | we | ****
DEL | can | ****
SUB | begin | which
SUB | to | resented
SUB | do | this
SUB | some | an
OK | calculations | calculations
SUB | then | them
OK | of | of
OK | what | what
OK | happens | happens
DEL | to | ****
SUB | air | there
OK | as | as
OK | you | you
OK | move | move
DEL | it | ****
OK | up | up
OK | and | and
OK | down | down
OK | in | in
SUB | the | a
OK | atmosphere | atmosphere
OK | using | using
OK | these | these
OK | two | two
OK | concepts | concepts
SUB | the | they
OK | measured | measured
INS | **** | laps
SUB | lapse | for
SUB | rate | it
OK | and | and
OK | the | the
SUB | adiabatic | a
SUB | lapse | bad
SUB | rate | aqua
SUB | so | q
SUB | normally | soak
SUB | in | normally
SUB | the | emit
OK | textbooks | textbooks
SUB | you'll | hill
SUB | see | cigar
SUB | diagrams | grams
OK | like | like
OK | this | this
DEL | where | ****
DEL | the | ****
SUB | temperatures | work
SUB | have | senators
SUB | been | and
OK | put | put
SUB | on | an
SUB | the | x.
SUB | x-axis | axis
SUB | altitude's | altitude
OK | been | been
OK | put | put
OK | on | on
OK | the | the
INS | **** | wire
SUB | y-axis | suns
OK | and | and
INS | **** | on
OK | some | some
OK | reference | reference
OK | lines | lines
OK | are | are
OK | drawn | drawn
OK | on | on
OK | here | here
SUB | where | with
SUB | the | a
OK | slope | slope
OK | given | given
OK | by | by
OK | capital | capital
OK | gamma | gamma
DEL | γ | ****
OK | and | and
SUB | then | that
SUB | i've | i
SUB | drawn | draw
SUB | in | an
OK | a | a
OK | black | black
OK | curve | curve
OK | which | which
OK | represents | represents
OK | the | the
OK | actual | actual
OK | lapse | lapse
SUB | rate | rates
OK | on | on
OK | the | the
OK | day | day
OK | under | under
OK | consideration | consideration
SUB | let's | but
OK | say | say
OK | we've | we've
SUB | launched | lost
OK | a | a
OK | balloon | balloon
OK | measured | measured
OK | temperature | temperature
SUB | as | is
OK | a | a
OK | function | function
OK | of | of
OK | height | height
SUB | and | an
SUB | i've | dollar
SUB | plotted | cloud
OK | that | that
OK | up | up
OK | as | as
SUB | that | a
OK | black | black
SUB | line | woman
OK | now | now
OK | the | the
OK | question | question
OK | is | is
OK | what's | what's
DEL | going | ****
SUB | to | gonna
OK | happen | happen
OK | to | to
DEL | an | ****
SUB | air | enter
OK | parcel | parcel
SUB | as | has
SUB | it's | its
OK | moved | moved
OK | upwards | upwards
OK | or | or
OK | downwards | downwards
OK | in | in
OK | this | this
OK | kind | kind
OK | of | of
OK | a | a
OK | situation | situation
OK | if | if
DEL | i | ****
SUB | take | i'd
SUB | an | taken
SUB | air | or
OK | parcel | parcel
OK | from | from
SUB | this | the
SUB | elevation | celebration
OK | and | and
OK | lift | lift
SUB | it | that
OK | it's | it's
DEL | going | ****
SUB | to | gonna
OK | cool | cool
OK | it's | it's
DEL | going | ****
SUB | to | gonna
SUB | cool | cooled
OK | moving | moving
OK | along | along
OK | the | the
SUB | dashed | best
OK | blue | blue
OK | curves | curves
DEL | because | ****
SUB | that's | possessing
SUB | the | any
SUB | adiabatic | better
SUB | lapse | cloud
SUB | rate | for
OK | so | so
OK | this | this
SUB | parcel | partial
SUB | when | one
OK | i | i
OK | take | take
OK | it | it
OK | out | out
OK | of | of
SUB | its | it's
OK | environment | environment
OK | and | and
DEL | lift | ****
SUB | it | lifted
OK | a | a
OK | little | little
DEL | ways | ****
SUB | it's | whiz
SUB | going | can
SUB | to | a
OK | move | move
OK | along | along
OK | like | like
OK | this | this
DEL | to | ****
DEL | its | ****
OK | new | new
OK | elevation | elevation
SUB | its | this
OK | new | new
DEL | temperature | ****
SUB | is | temperatures
OK | going | going
OK | to | to
OK | be | be
SUB | there | fair
OK | and | and
OK | the | the
OK | temperature | temperature
OK | of | of
OK | its | its
OK | new | new
OK | environment | environment
SUB | is | his
OK | going | going
OK | to | to
OK | be | be
OK | there | there
OK | here's | here's
OK | the | the
OK | tricky | tricky
OK | part | part
OK | of | of
OK | this | this
OK | argument | argument
OK | when | when
OK | you | you
SUB | take | tank
SUB | an | and
OK | air | air
OK | parcel | parcel
OK | and | and
SUB | lift | left
OK | it | it
SUB | it's | gets
OK | cooling | cooling
OK | at | at
OK | one | one
SUB | rate | rates
OK | its | its
OK | environment | environment
SUB | is | his
OK | changing | changing
SUB | at | had
OK | a | a
DEL | different | ****
SUB | rate | differently
OK | and | and
OK | we're | we're
OK | interested | interested
OK | in | in
OK | knowing | knowing
OK | after | after
OK | we | we
DEL | lift | ****
SUB | it | lifted
OK | a | a
OK | certain | certain
OK | amount | amount
OK | what | what
OK | is | is
SUB | its | s
OK | temperature | temperature
OK | relative | relative
OK | to | to
OK | the | the
OK | environment | environment
OK | it's | it's
OK | new | new
DEL | the | ****
SUB | air | that
SUB | that | there
SUB | it's | that's
SUB | now | not
OK | next | next
OK | to | to
OK | in | in
OK | this | this
OK | case | case
OK | the | the
OK | parcel | parcel
OK | went | went
OK | to | to
OK | that | that
OK | temperature | temperature
INS | **** | cobb
INS | **** | good
SUB | it | mood
SUB | moved | in
SUB | into | the
OK | cooler | cooler
OK | air | air
OK | above | above
OK | but | but
OK | that | that
OK | wasn't | wasn't
OK | such | such
OK | a | a
OK | great | great
OK | effect | effect
DEL | and | ****
SUB | actually | imagine
OK | the | the
OK | parcel | parcel
SUB | is | was
OK | now | now
OK | colder | colder
SUB | than | jan
SUB | its | it's
OK | new | new
OK | environment | environment
OK | environment | environment
OK | cooled | cooled
SUB | the | a
OK | parcel | parcel
OK | cooled | cooled
DEL | the | ****
OK | parcel | parcel
OK | cooled | cooled
OK | more | more
OK | so | so
OK | the | the
OK | parcel | parcel
OK | is | is
SUB | now | not
OK | cold | cold
OK | relative | relative
OK | to | to
OK | its | its
OK | new | new
OK | environment | environment
OK | what's | what's
DEL | going | ****
SUB | to | gonna
OK | happen | happen
OK | to | to
OK | that | that
OK | parcel | parcel
DEL | it's | ****
SUB | going | can
SUB | to | a
SUB | sink | sank
OK | because | because
SUB | it's | if
OK | more | more
OK | dense | dense
OK | than | than
OK | its | its
INS | **** | mb
SUB | environment | farm
OK | so | so
OK | i | i
OK | lifted | lifted
DEL | it | ****
OK | up | up
OK | there | there
OK | it | it
OK | looks | looks
DEL | around | ****
DEL | and | ****
SUB | says | arises
SUB | oh | or
OK | my | my
OK | lord | lord
SUB | i | i'm
SUB | am | then
SUB | denser | sir
SUB | than | that
OK | everything | everything
DEL | up | ****
SUB | here | appear
OK | back | back
OK | down | down
OK | i | i
OK | go | go
OK | i | i
DEL | don't | ****
SUB | belong | top
SUB | here | along
OK | in | in
OK | this | this
OK | crowd | crowd
DEL | i've | ****
SUB | got | i
SUB | to | gotta
OK | go | go
OK | back | back
OK | i'm | i'm
SUB | negatively | hon
SUB | buoyant | native
SUB | i'm | lee
SUB | heavy | boy
OK | i'm | i'm
SUB | going | heading
SUB | to | a
SUB | sink | menacing
OK | back | back
OK | you | you
OK | can | can
SUB | repeat | or
SUB | it | did
OK | you | you
OK | could | could
OK | push | push
OK | that | that
OK | parcel | parcel
OK | down | down
OK | in | in
SUB | the | a
OK | atmosphere | atmosphere
SUB | it'll | little
SUB | move | moved
OK | to | to
SUB | here | hear
OK | there's | there's
OK | a | a
OK | new | new
OK | temperature | temperature
DEL | there | ****
SUB | is | there's
OK | a | a
OK | new | new
OK | temperature | temperature
OK | of | of
INS | **** | and
INS | **** | cuts
INS | **** | in
INS | **** | farm
INS | **** | and
INS | **** | palm
INS | **** | it's
INS | **** | not
INS | **** | going
SUB | its | to
SUB | environment | date
SUB | it | book
OK | got | got
OK | warmer | warmer
OK | as | as
OK | it | it
OK | went | went
OK | down | down
OK | the | the
OK | environment | environment
SUB | got | are
OK | warmer | warmer
SUB | too | true
OK | but | but
SUB | it | a
SUB | got | co
OK | warmer | warmer
INS | **** | fast
OK | faster | faster
OK | therefore | therefore
SUB | it's | gets
OK | warmer | warmer
OK | than | than
SUB | its | evst
OK | new | new
OK | environment | environment
OK | it's | it's
OK | now | now
DEL | buoyant | ****
SUB | it's | boy
SUB | going | at
SUB | to | it's
SUB | want | gonna
SUB | to | water
OK | bob | bob
DEL | back | ****
SUB | up | backup
OK | to | to
OK | its | its
OK | original | original
OK | condition | condition
OK | this | this
OK | is | is
SUB | called | call
OK | a | a
OK | stable | stable
OK | atmosphere | atmosphere
SUB | this | the
SUB | term | storm
OK | is | is
OK | very | very
INS | **** | mb
SUB | important | for
OK | this | this
OK | is | is
OK | called | called
SUB | a | us
SUB | stable | table
OK | atmosphere | atmosphere
OK | because | because
DEL | a | ****
OK | parcel | parcel
OK | that | that
OK | is | is
INS | **** | on
OK | lifted | lifted
OK | upwards | upwards
OK | wants | wants
OK | to | to
SUB | sink | send
OK | back | back
OK | down | down
DEL | a | ****
SUB | parcel | arthur
SUB | that's | was
OK | pushed | pushed
OK | down | down
SUB | wants | mars
OK | to | to
OK | bob | bob
SUB | back | backup
SUB | up | and
SUB | and | though
OK | the | the
OK | atmosphere | atmosphere
OK | is | is
OK | usually | usually
DEL | in | ****
SUB | this | a
SUB | state | mistake
OK | but | but
OK | not | not
INS | **** | all
SUB | always | its
SUB | i | a
SUB | want | one
OK | to | to
OK | look | look
OK | at | at
SUB | this | the
OK | second | second
OK | example | example
OK | here | here
OK | which | which
OK | is | is
INS | **** | up
OK | again | again
OK | temperature | temperature
INS | **** | plot
SUB | plotted | a
OK | versus | versus
OK | altitude | altitude
OK | the | the
OK | same | same
OK | reference | reference
INS | **** | law
SUB | lines | and
SUB | have | the
OK | been | been
OK | drawn | drawn
OK | on | on
SUB | here | or
OK | for | for
OK | capital | capital
OK | gamma | gamma
OK | but | but
OK | i | i
OK | put | put
OK | a | a
SUB | different | deferred
OK | actual | actual
SUB | lapse | laps
SUB | rate | ridge
OK | on | on
OK | that | that
OK | curve | curve
OK | it's | it's
OK | a | a
INS | **** | o
INS | **** | of
SUB | lapse | let's
SUB | rate | rates
SUB | where | were
OK | the | the
OK | temperature | temperature
OK | increases | increases
OK | with | with
OK | height | height
INS | **** | often
OK | this | this
OK | is | is
OK | an | an
OK | example | example
SUB | of | halt
SUB | an | on
SUB | inversion | version
SUB | if | conversion
OK | i | i
SUB | take | think
OK | a | a
OK | parcel | parcel
OK | from | from
OK | here | here
OK | and | and
DEL | lift | ****
SUB | it | left
SUB | it | at
OK | gets | gets
OK | colder | colder
OK | i'm | i'm
DEL | going | ****
DEL | to | ****
DEL | take | ****
SUB | it | imitated
OK | from | from
SUB | that | an
SUB | elevation | old
SUB | up | ocean
SUB | to | of
SUB | that | the
SUB | elevation | l
SUB | there | g
SUB | s | there's
SUB | the | a
OK | parcel | parcel
OK | temperature | temperature
OK | it's | it's
OK | actually | actually
OK | been | been
OK | moving | moving
OK | into | into
OK | warmer | warmer
OK | air | air
SUB | however | order
OK | so | so
OK | the | the
OK | new | new
OK | environment | environment
OK | is | is
OK | there | there
OK | so | so
OK | this | this
OK | is | is
OK | an | an
OK | extreme | extreme
OK | example | example
OK | of | of
OK | stability | stability
OK | this | this
OK | is | is
OK | a | a
OK | very | very
OK | stable | stable
SUB | environment | unborn
SUB | where | were
OK | the | the
OK | parcel | parcel
OK | gets | gets
OK | colder | colder
OK | as | as
OK | you | you
DEL | go | ****
SUB | up | got
OK | the | the
OK | environment | environment
SUB | gets | depth
OK | warmer | warmer
OK | and | and
OK | so | so
OK | you | you
OK | develop | develop
SUB | these | his
OK | restoring | restoring
OK | forces | forces
OK | this | this
SUB | tendency | tennessee
OK | for | for
OK | the | the
OK | parcel | parcel
OK | to | to
DEL | want | ****
SUB | to | water
OK | quickly | quickly
SUB | remove | removed
OK | go | go
OK | back | back
OK | to | to
OK | where | where
INS | **** | was
INS | **** | r
SUB | it | o
SUB | was | and
SUB | are | the
SUB | amplified | fight
OK | in | in
OK | this | this
OK | case | case
OK | because | because
OK | of | of
OK | the | the
INS | **** | and
SUB | inversion | version
OK | that's | that's
OK | the | the
OK | reason | reason
OK | why | why
OK | air | air
OK | cannot | cannot
SUB | mix | mixes
SUB | effectively | actively
OK | through | through
OK | an | an
SUB | inversion | and
SUB | because | version
OK | the | the
INS | **** | z
SUB | air | are
SUB | parcels | pro
SUB | want | souls
SUB | to | water
OK | cool | cool
SUB | as | is
SUB | they | they're
SUB | rise | ours
OK | and | and
OK | yet | yet
OK | there's | there's
OK | warmer | warmer
OK | air | air
OK | aloft | aloft
DEL | the | ****
OK | two | two
OK | things | things
SUB | add | ed
OK | to | to
OK | each | each
OK | other | other
OK | making | making
OK | it | it
OK | virtually | virtually
OK | impossible | impossible
OK | for | for
DEL | air | ****
SUB | parcels | persons
OK | to | to
OK | mix | mix
DEL | upwards | ****
OK | or | or
SUB | downwards | ports
OK | for | for
INS | **** | downwards
OK | that | that
OK | matter | matter
OK | the | the
OK | air | air
OK | tends | tends
OK | to | to
OK | lay | lay
INS | **** | him
OK | in | in
OK | stable | stable
OK | layers | layers
SUB | stratified | gratified
OK | stable | stable
SUB | layers | ers
OK | with | with
OK | very | very
OK | little | little
OK | turbulent | turbulent
OK | mixing | mixing
OK | in | in
OK | a | a
OK | situation | situation
OK | like | like
OK | this | this
OK | now | now
INS | **** | hobby
OK | the | the
OK | situation | situation
OK | that | that
OK | i | i
DEL | didn't | ****
SUB | do | don't
SUB | and | believe
OK | you | you
OK | can | can
SUB | fill | hill
SUB | in | and
OK | your | your
OK | notes | notes
OK | do | do
OK | one | one
OK | last | last
OK | case | case
SUB | where | were
SUB | now | not
SUB | tilt | till
OK | this | this
SUB | curve | kermit
OK | over | over
OK | so | so
OK | it's | it's
OK | flatter | flatter
OK | than | than
SUB | the | made
OK | reference | reference
SUB | curves | groups
SUB | leave | please
SUB | some | mb
OK | space | space
OK | in | in
SUB | your | you
SUB | notes | know
SUB | for | to
OK | this | this
OK | take | take
OK | that | that
OK | observed | observed
OK | temperature | temperature
OK | the | the
OK | black | black
OK | line | line
OK | rotate | rotate
OK | it | it
OK | over | over
INS | **** | phillips
SUB | until | a
SUB | it's | lot
OK | more | more
OK | horizontal | horizontal
SUB | than | then
OK | the | the
OK | blue | blue
OK | reference | reference
OK | lines | lines
OK | and | and
OK | then | then
OK | repeat | repeat
OK | the | the
OK | argument | argument
OK | what | what
DEL | you're | ****
SUB | going | you
SUB | to | gonna
OK | find | find
OK | there | there
OK | is | is
DEL | it | ****
OK | if | if
SUB | you | she
SUB | look | left
SUB | to | a
OK | parcel | parcel
INS | **** | if
SUB | it | somebody
SUB | suddenly | comes
SUB | becomes | born
SUB | buoyant | and
OK | relative | relative
OK | to | to
OK | its | its
SUB | environment | informant
OK | and | and
OK | it'll | it'll
OK | continue | continue
OK | to | to
OK | rise | rise
OK | that's | that's
INS | **** | call
SUB | called | them
SUB | an | hung
SUB | unstable | stable
OK | atmosphere | atmosphere
OK | same | same
OK | thing | thing
OK | would | would
OK | happen | happen
OK | if | if
OK | you | you
OK | pushed | pushed
OK | it | it
OK | down | down
OK | it | it
OK | would | would
INS | **** | be
INS | **** | km
INS | **** | negative
SUB | become | label
SUB | negatively | on
SUB | buoyant | it
OK | and | and
OK | it | it
OK | would | would
OK | then | then
SUB | drop | dropped
OK | further | further
OK | another | another
OK | illustration | illustration
OK | that | that
OK | it's | it's
INS | **** | of
INS | **** | and
SUB | an | on
SUB | unstable | stable
OK | atmosphere | atmosphere
OK | so | so
OK | this | this
OK | sort | sort
OK | of | of
OK | thing | thing
DEL | will | ****
DEL | have | ****
SUB | a | level
OK | big | big
OK | impact | impact
OK | on | on
SUB | how | hall
OK | materials | materials
DEL | mix | ****
SUB | around | so
SUB | in | make
SUB | the | surrounded
SUB | atmosphere | hampshire
OK | and | and
OK | as | as
OK | we | we
OK | will | will
OK | see | see
INS | **** | you
OK | next | next
OK | time | time
OK | it | it
OK | also | also
OK | has | has
OK | a | a
OK | big | big
OK | impact | impact
SUB | on | top
SUB | how | clubs
SUB | clouds | that
SUB | develop | will
OK | next | next
OK | week | week
OK | we're | we're
OK | going | going
OK | to | to
OK | get | get
OK | into | into
OK | the | the
OK | issue | issue
OK | of | of
OK | water | water
OK | vapor | vapor
OK | in | in
OK | the | the
OK | atmosphere | atmosphere
OK | how | how
SUB | clouds | cloud
SUB | form | formed
OK | and | and
OK | then | then
OK | by | by
OK | wednesday | wednesday
DEL | or | ****
SUB | so | yourself
SUB | how | all
SUB | precipitation | persecution
OK | forms | forms
OK | in | in
OK | the | the
OK | atmosphere | atmosphere
DEL | and | ****
DEL | i | ****
SUB | think | an
SUB | we'll | open
SUB | call | book
SUB | it | called
OK | quits | quits
OK | today | today
DEL | but | ****
DEL | that | ****
DEL | will | ****
SUB | be | without
SUB | the | with
OK | subject | subject
OK | for | for
OK | next | next
OK | week | week
{'Ins': 379, 'Sub': 1834, 'Del': 604, 'Cor': 3586, 'WER': 0.468}
